site_net_kwh,site_net_kvarh,kva,tariff
3.949413941,2.067497511,17.83139543,OFF-PEAK
3.65342878,1.882968327,16.44049224,OFF-PEAK
3.65342878,1.882968327,16.44049224,OFF-PEAK
2.076313817,0.570249288,8.612793569,OFF-PEAK
2.076313817,0.570249288,8.612793569,OFF-PEAK
1.307635936,0.321145072,5.385975712,OFF-PEAK
1.307635936,0.321145072,5.385975712,OFF-PEAK
0.194378315,0.031230541,0.787484867,OFF-PEAK
0.194378315,0.031230541,0.787484867,OFF-PEAK
0.194378315,0.035484232,0.790362549,OFF-PEAK
0.194378315,0.035484232,0.790362549,OFF-PEAK
0.132530669,0.031562191,0.544948441,OFF-PEAK
0.132530669,0.031562191,0.544948441,OFF-PEAK
0.145783736,0.03535644,0.600039673,OFF-PEAK
0.145783736,0.03535644,0.600039673,OFF-PEAK
0.167872181,0.031839599,0.683459777,OFF-PEAK
0.167872181,0.031839599,0.683459777,OFF-PEAK
0.229719827,0.036106644,0.930160317,OFF-PEAK
0.229719827,0.036106644,0.930160317,OFF-PEAK
0.181125248,0.035351956,0.738171972,OFF-PEAK
0.181125248,0.035351956,0.738171972,OFF-PEAK
0.141366047,0.035340692,0.582866349,OFF-PEAK
0.141366047,0.035340692,0.582866349,OFF-PEAK
0.132530669,0.031562191,0.544948441,OFF-PEAK
0.132530669,0.031562191,0.544948441,OFF-PEAK
0.198796004,0.039910397,0.811050587,OFF-PEAK
0.198796004,0.039910397,0.811050587,OFF-PEAK
0.194378315,0.031230541,0.787484867,OFF-PEAK
0.194378315,0.031230541,0.787484867,OFF-PEAK
0.185542937,0.058027053,0.777620167,OFF-PEAK
0.185542937,0.058027053,0.777620167,OFF-PEAK
-0.942130653,0.12370353,3.800868808,OFF-PEAK
-0.942130653,0.12370353,3.800868808,OFF-PEAK
-0.889118386,0.112427369,3.584793253,OFF-PEAK
-0.889118386,0.112427369,3.584793253,OFF-PEAK
-5.17385393,1.925563463,22.08223146,PEAK
-5.17385393,1.925563463,22.08223146,PEAK
-0.36299064,5.195564054,20.83291551,PEAK
-0.36299064,5.195564054,20.83291551,PEAK
-4.889104496,5.177845453,28.48534397,PEAK
-4.889104496,5.177845453,28.48534397,PEAK
-4.509183244,5.077796831,27.16372705,PEAK
-4.509183244,5.077796831,27.16372705,PEAK
-6.443182299,5.014092502,32.65718218,PEAK
-6.443182299,5.014092502,32.65718218,PEAK
-6.284145496,5.248379109,32.75019826,PEAK
-6.284145496,5.248379109,32.75019826,PEAK
-8.353973739,6.507281802,42.35726029,PEAK
-8.353973739,6.507281802,42.35726029,PEAK
-8.433492141,6.420874233,42.39838027,PEAK
-8.433492141,6.420874233,42.39838027,PEAK
-6.505075939,8.30588369,42.20023068,PEAK
-6.505075939,8.30588369,42.20023068,PEAK
-6.443228293,8.279059448,41.96341572,PEAK
-6.443228293,8.279059448,41.96341572,PEAK
-2.450151685,8.212505602,34.28083816,PEAK
-2.450151685,8.212505602,34.28083816,PEAK
-7.539329381,3.563140794,33.35564956,PEAK
-7.539329381,3.563140794,33.35564956,PEAK
-4.452877506,6.200183651,30.53401916,PEAK
-4.452877506,6.200183651,30.53401916,PEAK
-1.992224749,8.257407999,33.97734452,PEAK
-1.992224749,8.257407999,33.97734452,PEAK
0.501525908,8.25294454,33.07267678,PEAK
0.501525908,8.25294454,33.07267678,PEAK
-0.037432147,7.665539913,30.66252522,PEAK
-0.037432147,7.665539913,30.66252522,PEAK
4.82787746,6.304073675,31.76154799,PEAK
4.82787746,6.304073675,31.76154799,PEAK
4.103376469,5.937440715,28.86961051,PEAK
4.103376469,5.937440715,28.86961051,PEAK
6.736410951,6.022426358,36.14390167,PEAK
6.736410951,6.022426358,36.14390167,PEAK
2.155267487,1.665580521,10.89538355,PEAK
2.155267487,1.665580521,10.89538355,PEAK
2.818485564,1.114167451,12.12285774,PEAK
2.818485564,1.114167451,12.12285774,PEAK
2.186756041,0.733564153,9.226065987,PEAK
2.186756041,0.733564153,9.226065987,PEAK
2.14699684,0.715671468,9.052540931,PEAK
2.14699684,0.715671468,9.052540931,PEAK
1.961453904,0.570983735,8.171485878,PEAK
1.961453904,0.570983735,8.171485878,PEAK
1.970289282,0.50815156,8.139049439,PEAK
1.970289282,0.50815156,8.139049439,PEAK
1.41807816,0.319497985,5.81449861,PEAK
1.41807816,0.319497985,5.81449861,PEAK
1.060245353,0.420994325,4.563080417,PEAK
1.060245353,0.420994325,4.563080417,PEAK
2.054225372,0.716429119,8.702287112,PEAK
2.054225372,0.716429119,8.702287112,PEAK
2.10723764,0.724567692,8.913314813,OFF-PEAK
2.10723764,0.724567692,8.913314813,OFF-PEAK
2.186756041,0.711271701,9.198094948,OFF-PEAK
2.186756041,0.711271701,9.198094948,OFF-PEAK
2.058643061,0.636874266,8.619624199,OFF-PEAK
2.058643061,0.636874266,8.619624199,OFF-PEAK
0.485945787,0.085790174,1.973841987,OFF-PEAK
0.485945787,0.085790174,1.973841987,OFF-PEAK
0.136948358,0.031371076,0.561982166,OFF-PEAK
0.136948358,0.031371076,0.561982166,OFF-PEAK
0.198796004,0.031581204,0.805155623,OFF-PEAK
0.198796004,0.031581204,0.805155623,OFF-PEAK
0.185542937,0.035694744,0.75578088,OFF-PEAK
0.185542937,0.035694744,0.75578088,OFF-PEAK
0.141366047,0.03154166,0.579368423,OFF-PEAK
0.141366047,0.03154166,0.579368423,OFF-PEAK
0.159036803,0.03103838,0.648149189,OFF-PEAK
0.159036803,0.03103838,0.648149189,OFF-PEAK
0.189960626,0.0358034,0.773221032,OFF-PEAK
0.189960626,0.0358034,0.773221032,OFF-PEAK
0.21646676,0.031150275,0.874786353,OFF-PEAK
0.21646676,0.031150275,0.874786353,OFF-PEAK
0.17228987,0.030989384,0.700218722,OFF-PEAK
0.17228987,0.030989384,0.700218722,OFF-PEAK
0.145783736,0.031364589,0.596478132,OFF-PEAK
0.145783736,0.031364589,0.596478132,OFF-PEAK
0.150201425,0.029027466,0.611922373,OFF-PEAK
0.150201425,0.029027466,0.611922373,OFF-PEAK
0.203213693,0.035374496,0.825078516,OFF-PEAK
0.203213693,0.035374496,0.825078516,OFF-PEAK
0.181125248,0.031016383,0.735046899,OFF-PEAK
0.181125248,0.031016383,0.735046899,OFF-PEAK
0.136948358,0.035357929,0.565756639,OFF-PEAK
0.136948358,0.035357929,0.565756639,OFF-PEAK
0.242972893,0.08743498,1.032904276,OFF-PEAK
0.242972893,0.08743498,1.032904276,OFF-PEAK
0.236888712,0.137188806,1.094985153,OFF-PEAK
0.236888712,0.137188806,1.094985153,OFF-PEAK
0.895124369,0.625923549,4.369032706,OFF-PEAK
0.895124369,0.625923549,4.369032706,OFF-PEAK
1.972596036,2.224739337,11.89325875,PEAK
1.972596036,2.224739337,11.89325875,PEAK
5.193091296,4.210392457,26.74190774,PEAK
5.193091296,4.210392457,26.74190774,PEAK
0.950706084,4.607739718,18.81918484,PEAK
0.950706084,4.607739718,18.81918484,PEAK
1.767978543,4.524101965,19.429152,PEAK
1.767978543,4.524101965,19.429152,PEAK
-2.491146642,4.221008885,19.60519425,PEAK
-2.491146642,4.221008885,19.60519425,PEAK
-0.679894163,6.025729815,24.25586144,PEAK
-0.679894163,6.025729815,24.25586144,PEAK
-2.76501249,6.414561676,27.94047833,PEAK
-2.76501249,6.414561676,27.94047833,PEAK
-2.981479249,6.4234401,28.32660975,PEAK
-2.981479249,6.4234401,28.32660975,PEAK
3.26621836,6.343818125,28.54111722,PEAK
3.26621836,6.343818125,28.54111722,PEAK
3.244129915,6.326145471,28.4378608,PEAK
3.244129915,6.326145471,28.4378608,PEAK
2.723799251,6.321743102,27.53427485,PEAK
2.723799251,6.321743102,27.53427485,PEAK
-3.633255179,1.599308522,15.87870571,PEAK
-3.633255179,1.599308522,15.87870571,PEAK
3.314657856,4.431071454,22.1346248,PEAK
3.314657856,4.431071454,22.1346248,PEAK
6.429128581,6.454284292,36.43986389,PEAK
6.429128581,6.454284292,36.43986389,PEAK
4.878071792,6.511674011,32.54473422,PEAK
4.878071792,6.511674011,32.54473422,PEAK
6.300567641,8.106461663,41.06811382,PEAK
6.300567641,8.106461663,41.06811382,PEAK
7.200819344,7.643791242,42.00558892,PEAK
7.200819344,7.643791242,42.00558892,PEAK
5.71205816,7.099362501,36.44800271,PEAK
5.71205816,7.099362501,36.44800271,PEAK
8.348747394,6.732762265,42.9011274,PEAK
8.348747394,6.732762265,42.9011274,PEAK
4.355156563,3.176383545,21.56174431,PEAK
4.355156563,3.176383545,21.56174431,PEAK
4.006843898,2.368556572,18.61820969,PEAK
4.006843898,2.368556572,18.61820969,PEAK
3.838971717,2.200009554,17.69869865,PEAK
3.838971717,2.200009554,17.69869865,PEAK
3.847807095,2.160500554,17.65146207,PEAK
3.847807095,2.160500554,17.65146207,PEAK
3.799212516,2.133780245,17.42964549,PEAK
3.799212516,2.133780245,17.42964549,PEAK
3.706441048,2.098424595,17.03694387,PEAK
3.706441048,2.098424595,17.03694387,PEAK
3.887566295,2.248609196,17.96414875,PEAK
3.887566295,2.248609196,17.96414875,PEAK
3.861060162,2.200013461,17.77541889,PEAK
3.861060162,2.200013461,17.77541889,PEAK
3.936160874,2.208870686,18.05435001,PEAK
3.936160874,2.208870686,18.05435001,PEAK
3.887566295,2.186828701,17.84170013,OFF-PEAK
3.887566295,2.186828701,17.84170013,OFF-PEAK
3.847807095,2.208854187,17.74695749,OFF-PEAK
3.847807095,2.208854187,17.74695749,OFF-PEAK
3.856642473,2.22663516,17.81307174,OFF-PEAK
3.856642473,2.22663516,17.81307174,OFF-PEAK
3.830136339,2.222099335,17.71221943,OFF-PEAK
3.830136339,2.222099335,17.71221943,OFF-PEAK
3.883148606,2.213304588,17.87850566,OFF-PEAK
3.883148606,2.213304588,17.87850566,OFF-PEAK
3.856642473,2.200036034,17.76011248,OFF-PEAK
3.856642473,2.200036034,17.76011248,OFF-PEAK
3.794794827,2.200030965,17.54564517,OFF-PEAK
3.794794827,2.200030965,17.54564517,OFF-PEAK
3.790377138,2.20001159,17.53032109,OFF-PEAK
3.790377138,2.20001159,17.53032109,OFF-PEAK
3.834554028,2.195592072,17.67458249,OFF-PEAK
3.834554028,2.195592072,17.67458249,OFF-PEAK
3.900819362,2.213273023,17.93988592,OFF-PEAK
3.900819362,2.213273023,17.93988592,OFF-PEAK
3.684352603,2.124942544,17.01285863,OFF-PEAK
3.684352603,2.124942544,17.01285863,OFF-PEAK
3.896401673,2.261859025,18.02129951,OFF-PEAK
3.896401673,2.261859025,18.02129951,OFF-PEAK
3.914072429,2.306034377,18.17151949,OFF-PEAK
3.914072429,2.306034377,18.17151949,OFF-PEAK
3.940578563,2.32400959,18.29936829,OFF-PEAK
3.940578563,2.32400959,18.29936829,OFF-PEAK
3.852224784,2.200141461,17.74497483,OFF-PEAK
3.852224784,2.200141461,17.74497483,OFF-PEAK
3.918490118,2.213365757,18.00157894,OFF-PEAK
3.918490118,2.213365757,18.00157894,OFF-PEAK
2.213262175,0.795542519,9.407586176,OFF-PEAK
2.213262175,0.795542519,9.407586176,OFF-PEAK
2.133743773,0.764567278,9.066355928,OFF-PEAK
2.133743773,0.764567278,9.066355928,OFF-PEAK
1.755555318,0.848342206,7.799137363,OFF-PEAK
1.755555318,0.848342206,7.799137363,OFF-PEAK
1.768808385,0.835357829,7.824582603,OFF-PEAK
1.768808385,0.835357829,7.824582603,OFF-PEAK
3.516239731,2.462817687,17.17179679,PEAK
3.516239731,2.462817687,17.17179679,PEAK
7.690955809,5.809610908,38.55435232,PEAK
7.690955809,5.809610908,38.55435232,PEAK
5.432519845,6.069904649,32.58368041,PEAK
5.432519845,6.069904649,32.58368041,PEAK
5.401596023,6.056812575,32.46221635,PEAK
5.401596023,6.056812575,32.46221635,PEAK
3.395077221,6.075489901,27.83900196,PEAK
3.395077221,6.075489901,27.83900196,PEAK
3.377406465,6.33575834,28.71897162,PEAK
3.377406465,6.33575834,28.71897162,PEAK
3.404169326,5.82405209,26.98383266,PEAK
3.404169326,5.82405209,26.98383266,PEAK
5.418635498,7.426166689,36.77163306,PEAK
5.418635498,7.426166689,36.77163306,PEAK
1.411919197,7.258331043,29.57752805,PEAK
1.411919197,7.258331043,29.57752805,PEAK
0.961314922,7.113640413,28.71320429,PEAK
0.961314922,7.113640413,28.71320429,PEAK
0.942033149,6.264533981,25.33986975,PEAK
0.942033149,6.264533981,25.33986975,PEAK
-2.472840427,3.141402516,15.99167261,PEAK
-2.472840427,3.141402516,15.99167261,PEAK
4.048580313,5.554753507,27.49437443,PEAK
4.048580313,5.554753507,27.49437443,PEAK
5.855415103,7.028713688,36.59261174,PEAK
5.855415103,7.028713688,36.59261174,PEAK
6.523933123,6.692901301,37.38590777,PEAK
6.523933123,6.692901301,37.38590777,PEAK
6.267707163,6.626540139,36.48455833,PEAK
6.267707163,6.626540139,36.48455833,PEAK
7.121849342,7.03920507,40.0541925,PEAK
7.121849342,7.03920507,40.0541925,PEAK
6.843534937,6.799051694,38.5872672,PEAK
6.843534937,6.799051694,38.5872672,PEAK
6.962496243,6.14974884,37.1582055,PEAK
6.962496243,6.14974884,37.1582055,PEAK
3.688988715,2.683055048,18.24606133,PEAK
3.688988715,2.683055048,18.24606133,PEAK
3.878730917,2.306051228,18.04989786,PEAK
3.878730917,2.306051228,18.04989786,PEAK
3.763871004,2.14710906,17.33288308,PEAK
3.763871004,2.14710906,17.33288308,PEAK
3.763871004,2.045394618,17.13492998,PEAK
3.763871004,2.045394618,17.13492998,PEAK
3.821300961,2.129429621,17.49825662,PEAK
3.821300961,2.129429621,17.49825662,PEAK
3.759453315,2.160601156,17.34436466,PEAK
3.759453315,2.160601156,17.34436466,PEAK
3.750617937,2.217748648,17.42896163,PEAK
3.750617937,2.217748648,17.42896163,PEAK
3.73736487,2.164851129,17.27633136,PEAK
3.73736487,2.164851129,17.27633136,PEAK
3.728529492,2.116104284,17.14868136,PEAK
3.728529492,2.116104284,17.14868136,PEAK
3.777124071,2.129336082,17.34392731,OFF-PEAK
3.777124071,2.129336082,17.34392731,OFF-PEAK
3.715276425,2.155913843,17.18196423,OFF-PEAK
3.715276425,2.155913843,17.18196423,OFF-PEAK
3.679934914,2.089584361,16.92727209,OFF-PEAK
3.679934914,2.089584361,16.92727209,OFF-PEAK
3.693187981,2.094065769,16.98222549,OFF-PEAK
3.693187981,2.094065769,16.98222549,OFF-PEAK
3.808047894,2.182524496,17.55660192,OFF-PEAK
3.808047894,2.182524496,17.55660192,OFF-PEAK
3.799212516,2.155871738,17.47308728,OFF-PEAK
3.799212516,2.155871738,17.47308728,OFF-PEAK
3.750617937,2.142581194,17.27786519,OFF-PEAK
3.750617937,2.142581194,17.27786519,OFF-PEAK
3.73736487,2.160255534,17.2671249,OFF-PEAK
3.73736487,2.160255534,17.2671249,OFF-PEAK
3.785959449,2.222097439,17.5595927,OFF-PEAK
3.785959449,2.222097439,17.5595927,OFF-PEAK
3.799212516,2.178267622,17.51747268,OFF-PEAK
3.799212516,2.178267622,17.51747268,OFF-PEAK
3.662264158,2.063086331,16.81356784,OFF-PEAK
3.662264158,2.063086331,16.81356784,OFF-PEAK
3.843389406,2.213305309,17.74051296,OFF-PEAK
3.843389406,2.213305309,17.74051296,OFF-PEAK
3.816883272,2.222097383,17.66638149,OFF-PEAK
3.816883272,2.222097383,17.66638149,OFF-PEAK
3.816883272,2.222097383,17.66638149,OFF-PEAK
3.816883272,2.222097383,17.66638149,OFF-PEAK
3.861060162,2.186759265,17.74923172,OFF-PEAK
3.861060162,2.186759265,17.74923172,OFF-PEAK
3.812465583,2.177920788,17.56279375,OFF-PEAK
3.812465583,2.177920788,17.56279375,OFF-PEAK
3.777124071,2.173525243,17.43140992,OFF-PEAK
3.777124071,2.173525243,17.43140992,OFF-PEAK
3.834554028,2.230965748,17.74531499,OFF-PEAK
3.834554028,2.230965748,17.74531499,OFF-PEAK
1.858771894,2.319544188,11.88970526,OFF-PEAK
1.858771894,2.319544188,11.88970526,OFF-PEAK
1.947125673,2.266284808,11.95146533,OFF-PEAK
1.947125673,2.266284808,11.95146533,OFF-PEAK
-0.985316291,3.999337306,16.47570191,PEAK
-0.985316291,3.999337306,16.47570191,PEAK
1.541601801,6.25118649,25.75387152,PEAK
1.541601801,6.25118649,25.75387152,PEAK
-2.093882785,5.545127993,23.70916771,PEAK
-2.093882785,5.545127993,23.70916771,PEAK
-0.432831732,7.308275294,29.28432511,PEAK
-0.432831732,7.308275294,29.28432511,PEAK
2.136407031,7.095148045,29.63926066,PEAK
2.136407031,7.095148045,29.63926066,PEAK
2.030382496,7.117328549,29.60508571,PEAK
2.030382496,7.117328549,29.60508571,PEAK
1.562398503,7.187677984,29.42211519,PEAK
1.562398503,7.187677984,29.42211519,PEAK
1.120629606,7.028817893,28.4703612,PEAK
1.120629606,7.028817893,28.4703612,PEAK
-6.127587538,7.214160504,37.86110211,PEAK
-6.127587538,7.214160504,37.86110211,PEAK
-6.158511361,7.043111451,37.42356073,PEAK
-6.158511361,7.043111451,37.42356073,PEAK
-6.84363476,6.763482043,38.48740596,PEAK
-6.84363476,6.763482043,38.48740596,PEAK
-10.05529464,4.009580487,43.30093505,PEAK
-10.05529464,4.009580487,43.30093505,PEAK
-2.366543326,3.421326804,16.64019443,PEAK
-2.366543326,3.421326804,16.64019443,PEAK
-3.051285117,2.360916831,15.43205451,PEAK
-3.051285117,2.360916831,15.43205451,PEAK
-3.488219829,2.359463209,16.84505587,PEAK
-3.488219829,2.359463209,16.84505587,PEAK
-3.558902852,2.323800306,17.00157046,PEAK
-3.558902852,2.323800306,17.00157046,PEAK
-0.46461631,2.332612852,9.513738303,PEAK
-0.46461631,2.332612852,9.513738303,PEAK
-0.460198621,2.385564793,9.718190905,PEAK
-0.460198621,2.385564793,9.718190905,PEAK
3.323458866,2.341503728,16.26186633,PEAK
3.323458866,2.341503728,16.26186633,PEAK
3.13349824,2.292970117,15.53139951,PEAK
3.13349824,2.292970117,15.53139951,PEAK
3.812465583,2.226520363,17.66002797,PEAK
3.812465583,2.226520363,17.66002797,PEAK
3.808047894,2.217687088,17.62696334,PEAK
3.808047894,2.217687088,17.62696334,PEAK
3.785959449,2.222105731,17.55960948,PEAK
3.785959449,2.222105731,17.55960948,PEAK
3.82571865,2.133775411,17.52215543,PEAK
3.82571865,2.133775411,17.52215543,PEAK
3.830136339,2.080732536,17.43531692,PEAK
3.830136339,2.080732536,17.43531692,PEAK
3.816883272,2.120574907,17.46559399,PEAK
3.816883272,2.120574907,17.46559399,PEAK
3.746200248,2.111663262,17.20145949,PEAK
3.746200248,2.111663262,17.20145949,PEAK
3.573910378,2.049842249,16.48014012,PEAK
3.573910378,2.049842249,16.48014012,PEAK
3.675517225,2.098440021,16.92944294,OFF-PEAK
3.675517225,2.098440021,16.92944294,OFF-PEAK
3.750617937,2.094181526,17.18265692,OFF-PEAK
3.750617937,2.094181526,17.18265692,OFF-PEAK
3.684352603,2.116110773,16.99523646,OFF-PEAK
3.684352603,2.116110773,16.99523646,OFF-PEAK
3.69760567,2.142606371,17.09411583,OFF-PEAK
3.69760567,2.142606371,17.09411583,OFF-PEAK
3.790377138,2.222103518,17.57484698,OFF-PEAK
3.790377138,2.222103518,17.57484698,OFF-PEAK
3.852224784,2.191330123,17.72752142,OFF-PEAK
3.852224784,2.191330123,17.72752142,OFF-PEAK
3.812465583,2.169101423,17.54532179,OFF-PEAK
3.812465583,2.169101423,17.54532179,OFF-PEAK
3.763871004,2.124908371,17.28905342,OFF-PEAK
3.763871004,2.124908371,17.28905342,OFF-PEAK
3.671099536,2.072126083,16.86211294,OFF-PEAK
3.671099536,2.072126083,16.86211294,OFF-PEAK
3.790377138,2.142587358,17.41614857,OFF-PEAK
3.790377138,2.142587358,17.41614857,OFF-PEAK
3.026116946,1.465445449,13.44911247,OFF-PEAK
3.026116946,1.465445449,13.44911247,OFF-PEAK
1.987960037,0.627330709,8.338372915,OFF-PEAK
1.987960037,0.627330709,8.338372915,OFF-PEAK
1.943783148,0.618482208,8.159228558,OFF-PEAK
1.943783148,0.618482208,8.159228558,OFF-PEAK
1.952618526,0.636303043,8.21471915,OFF-PEAK
1.952618526,0.636303043,8.21471915,OFF-PEAK
1.943783148,0.592030649,8.127772846,OFF-PEAK
1.943783148,0.592030649,8.127772846,OFF-PEAK
2.01888386,0.627792886,8.456964891,OFF-PEAK
2.01888386,0.627792886,8.456964891,OFF-PEAK
1.970289282,0.609858289,8.250058894,OFF-PEAK
1.970289282,0.609858289,8.250058894,OFF-PEAK
1.948200837,0.640959565,8.203721755,OFF-PEAK
1.948200837,0.640959565,8.203721755,OFF-PEAK
0.613956074,0.782030584,3.976961444,OFF-PEAK
0.613956074,0.782030584,3.976961444,OFF-PEAK
0.693474476,0.821759155,4.301060256,OFF-PEAK
0.693474476,0.821759155,4.301060256,OFF-PEAK
1.288076683,2.442393897,11.0449478,OFF-PEAK
1.288076683,2.442393897,11.0449478,OFF-PEAK
3.75314713,4.978747974,24.93962141,OFF-PEAK
3.75314713,4.978747974,24.93962141,OFF-PEAK
3.903176395,5.114732813,25.73566482,OFF-PEAK
3.903176395,5.114732813,25.73566482,OFF-PEAK
4.040124753,5.165826553,26.23230741,OFF-PEAK
4.040124753,5.165826553,26.23230741,OFF-PEAK
-6.340041213,5.39369801,33.29578972,OFF-PEAK
-6.340041213,5.39369801,33.29578972,OFF-PEAK
-6.574178729,5.380992853,33.98232718,OFF-PEAK
-6.574178729,5.380992853,33.98232718,OFF-PEAK
-0.687466289,5.394360046,21.75195815,OFF-PEAK
-0.687466289,5.394360046,21.75195815,OFF-PEAK
-0.789073135,5.217540022,21.10748125,OFF-PEAK
-0.789073135,5.217540022,21.10748125,OFF-PEAK
3.138945154,5.251098069,24.4710466,OFF-PEAK
3.138945154,5.251098069,24.4710466,OFF-PEAK
3.006414485,5.058815116,23.53895101,OFF-PEAK
3.006414485,5.058815116,23.53895101,OFF-PEAK
2.932286076,5.072350217,23.43571236,OFF-PEAK
2.932286076,5.072350217,23.43571236,OFF-PEAK
0.621834743,2.372841769,9.811875669,OFF-PEAK
0.621834743,2.372841769,9.811875669,OFF-PEAK
0.841226602,2.230933456,9.537065614,OFF-PEAK
0.841226602,2.230933456,9.537065614,OFF-PEAK
0.845644291,2.266277299,9.67564122,OFF-PEAK
0.845644291,2.266277299,9.67564122,OFF-PEAK
1.141219672,2.248604303,10.08650873,OFF-PEAK
1.141219672,2.248604303,10.08650873,OFF-PEAK
1.176561183,2.248603535,10.15126717,OFF-PEAK
1.176561183,2.248603535,10.15126717,OFF-PEAK
2.281914918,2.208844507,12.70346709,OFF-PEAK
2.281914918,2.208844507,12.70346709,OFF-PEAK
2.175890382,2.19559197,12.36454483,OFF-PEAK
2.175890382,2.19559197,12.36454483,OFF-PEAK
3.43901862,2.191220277,16.31112277,OFF-PEAK
3.43901862,2.191220277,16.31112277,OFF-PEAK
3.425765553,2.16908517,16.2189026,OFF-PEAK
3.425765553,2.16908517,16.2189026,OFF-PEAK
3.874313228,2.146998071,17.7177442,OFF-PEAK
3.874313228,2.146998071,17.7177442,OFF-PEAK
3.82571865,2.138161517,17.53070808,OFF-PEAK
3.82571865,2.138161517,17.53070808,OFF-PEAK
3.777124071,2.111662547,17.30932001,OFF-PEAK
3.777124071,2.111662547,17.30932001,OFF-PEAK
3.794794827,2.107238572,17.36245244,OFF-PEAK
3.794794827,2.107238572,17.36245244,OFF-PEAK
3.82571865,2.116091858,17.48780967,OFF-PEAK
3.82571865,2.116091858,17.48780967,OFF-PEAK
3.808047894,2.058904046,17.31603402,OFF-PEAK
3.808047894,2.058904046,17.31603402,OFF-PEAK
3.944996252,2.182505138,18.03388992,OFF-PEAK
3.944996252,2.182505138,18.03388992,OFF-PEAK
3.693187981,2.054663672,16.90504316,OFF-PEAK
3.693187981,2.054663672,16.90504316,OFF-PEAK
3.790377138,2.142579279,17.41613267,OFF-PEAK
3.790377138,2.142579279,17.41613267,OFF-PEAK
3.856642473,2.151458614,17.66463827,OFF-PEAK
3.856642473,2.151458614,17.66463827,OFF-PEAK
3.865477851,2.169093433,17.72992288,OFF-PEAK
3.865477851,2.169093433,17.72992288,OFF-PEAK
3.799212516,2.191183458,17.54322693,OFF-PEAK
3.799212516,2.191183458,17.54322693,OFF-PEAK
3.785959449,2.164674416,17.44445094,OFF-PEAK
3.785959449,2.164674416,17.44445094,OFF-PEAK
3.785959449,2.124933417,17.36609615,OFF-PEAK
3.785959449,2.124933417,17.36609615,OFF-PEAK
3.847807095,2.129326543,17.59074801,OFF-PEAK
3.847807095,2.129326543,17.59074801,OFF-PEAK
3.847807095,2.133772683,17.59936603,OFF-PEAK
3.847807095,2.133772683,17.59936603,OFF-PEAK
3.799212516,2.142615446,17.44697874,OFF-PEAK
3.799212516,2.142615446,17.44697874,OFF-PEAK
3.785959449,2.160269887,17.43571275,OFF-PEAK
3.785959449,2.160269887,17.43571275,OFF-PEAK
3.821300961,2.160325698,17.55874627,OFF-PEAK
3.821300961,2.160325698,17.55874627,OFF-PEAK
3.852224784,2.169104806,17.68373329,OFF-PEAK
